#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:testPrimates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:testPrimates" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:testPrimates">
#                <taxonset id="TaxonSet.testPrimates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:testPrimates" name="distribution" x="@birthRate.t:testPrimates">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:testPrimates" name="distribution">
#            <parameter id="kappa.s:testPrimates" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@testPrimates" id="treeLikelihood.testPrimates" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:testPrimates">
#            <siteModel id="SiteModel.s:testPrimates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:testPrimates" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:testPrimates" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:testPrimates" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:testPrimates" kappa="@kappa.s:testPrimates" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:testPrimates" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:testPrimates" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:testPrimates" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:testPrimates" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
9268000	-1834.8617965415713	-1839.3032438779367	4.441447336365361	-1839.3032438779367	0.0744181922396456	8.968082599908907	27.963027109140956	13.234610752635055	0.33836574788116536	0.24922101015836154	0.15858428563262278	0.25382895632784863	
9269000	-1835.2297404146668	-1840.7360736206554	5.506333205988499	-1840.7360736206554	0.0583342278186101	10.032968469532046	12.722132683064585	13.234610752635055	0.33836574788116536	0.24922101015836154	0.15858428563262278	0.25382895632784863	
9270000	-1833.530404965474	-1838.5671733942943	5.036768428820226	-1838.5671733942943	0.06709590291775305	9.563403692363773	25.3672338569228	13.234610752635055	0.33836574788116536	0.24922101015836154	0.15858428563262278	0.25382895632784863	
9271000	-1835.430465122721	-1839.791380987015	4.360915864293817	-1839.791380987015	0.07126569033784896	8.887551127837364	34.09276398118336	13.234610752635055	0.33836574788116536	0.24922101015836154	0.15858428563262278	0.25382895632784863	
9272000	-1837.7904230840438	-1842.5528524754627	4.762429391418982	-1842.5528524754627	0.06580793007394252	9.733742767304912	16.11677039095173	16.3868814115527	0.33836574788116536	0.24922101015836154	0.15858428563262278	0.25382895632784863	
9273000	-1834.2562046821643	-1839.196733106324	4.940528424159776	-1839.196733106324	0.068784617227378	9.911841800045707	16.68078466622411	16.3868814115527	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9274000	-1832.6581227767351	-1837.6522573240647	4.994134547329637	-1837.6522573240647	0.061062611463982355	9.965447923215567	32.24337778268838	16.3868814115527	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9275000	-1834.988564535965	-1839.1401008498076	4.151536313842506	-1839.1401008498076	0.07648508424259517	9.122849689728437	25.535408524005984	16.3868814115527	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9276000	-1834.2428010189885	-1837.6399255135457	3.397124494557204	-1837.6399255135457	0.06573769838126932	8.368437870443135	37.225986375551514	16.3868814115527	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9277000	-1836.3490216392613	-1841.4033176099458	5.054295970684494	-1841.4033176099458	0.05916215528700841	10.70716480789702	29.248001298018117	22.194038032399234	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9278000	-1836.5402142065495	-1840.5488465852175	4.008632378667812	-1840.5488465852175	0.0681744047036256	9.661501215880337	17.579293924658067	22.194038032399234	0.32105656566173635	0.24922101015836154	0.15858428563262278	0.27113813854727764	
9279000	-1838.1717233236338	-1841.2233635184493	3.0516401948154357	-1841.2233635184493	0.06107686616064644	8.70450903202796	42.844566964460185	22.194038032399234	0.32105656566173635	0.24922101015836154	0.13561771110839002	0.29410471307151037	
9280000	-1833.3875540968836	-1838.128700535979	4.74114643909547	-1838.128700535979	0.06473524591624466	10.394015276307995	18.845978789112774	22.194038032399234	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9281000	-1834.0240849924446	-1837.0771102648723	3.0530252724277	-1837.0771102648723	0.06501040528188516	8.705894109640225	41.6637804977107	22.194038032399234	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9282000	-1836.3108881320848	-1840.6815556979318	4.370667565847016	-1840.6815556979318	0.05500086116674773	10.023536403059541	14.690094272787984	22.194038032399234	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9283000	-1834.463965874414	-1838.3448373990595	3.880871524645446	-1838.3448373990595	0.05821372667466795	10.203057652595461	15.339489904338398	29.225490385038423	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9284000	-1835.9127076017496	-1840.9018115564247	4.9891039546751905	-1840.9018115564247	0.07203265142607299	9.640694909980041	16.782070424489714	14.073711317360429	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9285000	-1836.5114935201914	-1841.0526129163604	4.541119396169076	-1841.0526129163604	0.059807561228119144	9.192710351473927	9.93849323064009	14.073711317360429	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9286000	-1833.150692982027	-1838.474175403838	5.323482421810932	-1838.474175403838	0.06829614238001927	9.958563196838744	20.192948560958712	13.960808356235683	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9287000	-1834.6997074646101	-1838.8642538308418	4.164546366231719	-1838.8642538308418	0.06660100203261428	8.799627141259531	38.883766233943156	13.960808356235683	0.32105656566173635	0.24922101015836154	0.14577139305375322	0.28395103112614717	
9288000	-1837.1822597854123	-1840.9551095882653	3.7728498028529094	-1840.9551095882653	0.06619077097190022	8.407930577880721	8.157546412019142	13.960808356235683	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9289000	-1835.1135234634157	-1840.0118455647741	4.898322101358393	-1840.0118455647741	0.07262508066685443	9.91962241285613	21.54058401025446	16.77104076093189	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9290000	-1836.4545376473939	-1841.7944348943902	5.339897246996405	-1841.7944348943902	0.05747996635596873	10.361197558494142	18.598554197074993	16.77104076093189	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9291000	-1834.197535651751	-1839.8942325077433	5.696696855992323	-1839.8942325077433	0.05640236614267491	10.71799716749006	24.69737190537962	16.77104076093189	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9292000	-1834.935647309007	-1840.7521006478592	5.816453338852209	-1840.7521006478592	0.05373588896515475	10.837753650349946	24.671529774740414	16.77104076093189	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9293000	-1834.743034563741	-1839.8958764565195	5.152841892778537	-1839.8958764565195	0.06031564558309696	10.174142204276274	17.897336417732475	16.77104076093189	0.32105656566173635	0.24922101015836154	0.1715386132197545	0.2581838109601459	
9294000	-1835.0989513913355	-1839.3998798659795	4.300928474644079	-1839.3998798659795	0.05809635255656107	9.322228786141816	38.570201847559176	16.77104076093189	0.309045235666814	0.2612323401532839	0.1715386132197545	0.2581838109601459	
9295000	-1835.6029198602087	-1840.3666587124371	4.763738852228399	-1840.3666587124371	0.06287269373436716	9.785039163726136	28.813849753786563	16.77104076093189	0.309045235666814	0.2612323401532839	0.1715386132197545	0.2581838109601459	
9296000	-1835.8820471939846	-1840.0269180515966	4.144870857611944	-1840.0269180515966	0.07863481981647724	9.166171169109681	24.98114900333153	16.77104076093189	0.309045235666814	0.2612323401532839	0.1715386132197545	0.2581838109601459	
9297000	-1835.1907483932468	-1839.6996031457238	4.508854752477027	-1839.6996031457238	0.07651346494203062	9.530155063974764	20.000356077100463	16.77104076093189	0.309045235666814	0.2612323401532839	0.17169141217048217	0.25803101200941825	
9298000	-1833.263753104458	-1838.3787887573883	5.11503565293039	-1838.3787887573883	0.06303270685255956	10.136335964428127	18.634183778088737	16.77104076093189	0.309045235666814	0.2612323401532839	0.17169141217048217	0.25803101200941825	
9299000	-1836.850444013121	-1841.368005759465	4.517561746343921	-1841.368005759465	0.0729185107949113	9.996120875675784	18.930031956119343	20.58752089064333	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9300000	-1835.0012128731987	-1839.214731092265	4.213518219066396	-1839.214731092265	0.06635044908050479	9.489780280886249	24.31865883184435	18.83014826150489	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9301000	-1836.022294812767	-1840.067187987263	4.044893174495876	-1840.067187987263	0.07046265173221183	9.321155236315729	22.346019279205642	18.83014826150489	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9302000	-1835.671310539726	-1839.568096452967	3.8967859132410823	-1839.568096452967	0.05647465258030394	9.173047975060935	39.053093974958635	18.83014826150489	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9303000	-1838.161598652837	-1841.0976362090712	2.936037556234279	-1841.0976362090712	0.05656533203670142	8.212299618054132	46.08855230058993	18.83014826150489	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9304000	-1837.3155090875773	-1842.8777883619332	5.562279274355788	-1842.8777883619332	0.06116027491943554	10.234603509725462	16.420962792657313	14.216381507905405	0.309045235666814	0.2589456364319275	0.17169141217048217	0.26031771573077467	
9305000	-1832.3885256302015	-1837.361249520427	4.972723890225623	-1837.361249520427	0.05765309824769035	10.410652402986805	18.011576901297666	20.22548456466357	0.3310725674720753	0.2508359789199745	0.1577737378771739	0.26031771573077467	
9306000	-1834.8699468866475	-1837.3866589442746	2.5167120576270587	-1837.3866589442746	0.07214425547611328	8.20457999095389	35.32963013649253	22.52724470266125	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9307000	-1836.354377667401	-1840.1139607784735	3.759583111072529	-1840.1139607784735	0.05230438853210825	9.720865405035855	48.43916671465138	25.257502860144857	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9308000	-1834.326611280872	-1838.1059392051711	3.779327924299259	-1838.1059392051711	0.06038524037710811	9.740610218262585	13.881930369004596	25.257502860144857	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9309000	-1835.835299881591	-1838.4477171957528	2.612417314161802	-1838.4477171957528	0.06932179483352131	8.573699608125128	33.573251547868175	25.257502860144857	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9310000	-1838.367250204152	-1842.6223877340024	4.25513752985031	-1842.6223877340024	0.07863665402199997	8.727529622502054	9.729035191631555	12.88124996773635	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9311000	-1834.1017775341836	-1838.5065377823466	4.40476024816299	-1838.5065377823466	0.05764470251169929	10.003279154378152	26.857865852741327	21.683722704937562	0.33864841310388477	0.2508359789199745	0.1577737378771739	0.2527418700989652	
9312000	-1831.7550121221363	-1836.1227532329651	4.367741110828884	-1836.1227532329651	0.06645508670386742	9.966260017044046	19.373555690070447	21.683722704937562	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9313000	-1835.9267092756986	-1840.6646033470063	4.737894071307565	-1840.6646033470063	0.06458553351588445	9.127632580415812	34.439816690001145	12.355212797120068	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9314000	-1836.296702974457	-1839.9265324777275	3.629829503270509	-1839.9265324777275	0.06889423350679433	8.019568012378755	40.93244064717851	12.355212797120068	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9315000	-1833.972336278089	-1838.0979604698953	4.125624191806201	-1838.0979604698953	0.056586779807672134	9.374310575800774	37.7315945978603	18.599221015815292	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9316000	-1835.6805836565957	-1838.674138874861	2.9935552182652305	-1838.674138874861	0.06328000605475093	8.242241602259803	41.08281409224736	18.599221015815292	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9317000	-1834.9227313467659	-1839.6378021055357	4.715070758769848	-1839.6378021055357	0.06910848054574406	9.96375714276442	20.70046537153177	18.599221015815292	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9318000	-1833.503439927838	-1838.7396872410056	5.2362473131678104	-1838.7396872410056	0.05876547094286014	10.484933697162383	27.565010976361275	18.599221015815292	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9319000	-1835.7073131147786	-1839.3293015789113	3.621988464132693	-1839.3293015789113	0.06779218309510066	8.870674848127265	32.83147057341248	18.599221015815292	0.3298113611523624	0.25967303087149685	0.1577737378771739	0.2527418700989652	
9320000	-1833.1270347593274	-1837.4844651962403	4.3574304369129315	-1837.4844651962403	0.07093797607189957	9.606116820907504	16.203775536314687	18.599221015815292	0.3298113611523624	0.2653005676532092	0.1577737378771739	0.24711433331725285	
9321000	-1833.9820815909227	-1839.1687250008945	5.186643409971735	-1839.1687250008945	0.06251811405445688	10.544605434086602	23.21936622152372	19.526358657639832	0.3298113611523624	0.2653005676532092	0.1577737378771739	0.24711433331725285	
9322000	-1834.297629505218	-1838.9854780745354	4.687848569317394	-1838.9854780745354	0.05815754921029954	10.045810593432261	35.90018071101474	19.526358657639832	0.3298113611523624	0.2458882257408561	0.1577737378771739	0.266526675229606	
9323000	-1837.260464260387	-1841.9169392439303	4.656474983543273	-1841.9169392439303	0.05605753714300645	10.01443700765814	30.576661926628088	19.526358657639832	0.3298113611523624	0.2374313800731052	0.16623058354492476	0.266526675229606	
9324000	-1834.5062040548773	-1839.7621949735133	5.2559909186358045	-1839.7621949735133	0.061512176579851696	10.613952942750672	28.232568902903324	19.526358657639832	0.3339125077298371	0.2374313800731052	0.16623058354492476	0.2624255286521313	
9325000	-1836.7156836946194	-1837.4519734020857	0.7362897074663017	-1837.4519734020857	0.06812805105772608	6.450463328695593	52.88068962782778	22.780072437702074	0.3339125077298371	0.2374313800731052	0.16623058354492476	0.2624255286521313	
9326000	-1835.7705568345089	-1840.2981538847207	4.527597050211847	-1840.2981538847207	0.062226960652079236	10.241770671441138	20.721399857528855	22.780072437702074	0.29115100156430895	0.2751808231012879	0.16623058354492476	0.2674375917894768	
9327000	-1837.4763476680205	-1839.9455609017634	2.4692132337429413	-1839.9455609017634	0.07104224733794354	8.183386854972232	39.83852561870417	22.780072437702074	0.29115100156430895	0.2645068746238584	0.16623058354492476	0.27811154026690627	
9328000	-1835.372675750968	-1837.5933324478635	2.2206566968955093	-1837.5933324478635	0.06450224022659795	7.9348303181248	42.96062743062892	22.780072437702074	0.3185423489825085	0.26112574031422725	0.14222037043635638	0.27811154026690627	
9329000	-1834.0995802657637	-1837.2444805241785	3.1449002584147276	-1837.2444805241785	0.06899776502611452	8.859073879644018	9.711357109480392	22.780072437702074	0.3185423489825085	0.26112574031422725	0.14222037043635638	0.27811154026690627	
9330000	-1834.8087716952025	-1838.5903817505039	3.7816100553014413	-1838.5903817505039	0.0759809696279709	9.54187067317638	17.77326505397763	23.22799968667272	0.3185423489825085	0.26112574031422725	0.14222037043635638	0.27811154026690627	
9331000	-1839.086826502012	-1840.8705326856084	1.7837061835964292	-1840.8705326856084	0.07589879301724961	7.543966801471368	38.3783463141623	23.22799968667272	0.3011436380128418	0.26112574031422725	0.1596190814060231	0.27811154026690627	
9332000	-1837.1513736744541	-1840.6055128533726	3.4541391789183695	-1840.6055128533726	0.05203363146633475	9.264414272948963	50.81583370166029	23.72134049223228	0.3111327083757073	0.26112574031422725	0.15053042758500604	0.27721112372505785	
9333000	-1835.809145905488	-1838.8045417823876	2.995395876899387	-1838.8045417823876	0.06820041218667812	9.577948569501588	22.08024127071365	32.3637572742662	0.3111327083757073	0.26112574031422725	0.15053042758500604	0.27721112372505785	
9334000	-1836.5460480481343	-1841.789020822845	5.242972774710876	-1841.789020822845	0.057534320266451104	10.354372313903767	38.444758868096294	17.479433846304186	0.3111327083757073	0.26112574031422725	0.15053042758500604	0.27721112372505785	
9335000	-1838.3195972915191	-1841.9000192484839	3.580421956964771	-1841.9000192484839	0.0575198547368153	8.691821496157662	8.72662312313121	17.479433846304186	0.3111327083757073	0.26112574031422725	0.15053042758500604	0.27721112372505785	
9336000	-1833.2296124727957	-1838.0585187494632	4.828906276667504	-1838.0585187494632	0.062285580118304235	9.940305815860395	28.91844595602647	17.479433846304186	0.3111327083757073	0.26112574031422725	0.15053042758500604	0.27721112372505785	
9337000	-1834.2317954357939	-1838.4784512361277	4.246655800333984	-1838.4784512361277	0.06982689406219005	9.358055339526874	31.309043028253303	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9338000	-1837.0164505826326	-1842.360778910479	5.344328327846308	-1842.360778910479	0.06796901109137336	10.455727867039199	27.207881217200185	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9339000	-1834.2649390972492	-1838.2924090476338	4.027469950384625	-1838.2924090476338	0.07002482867955907	9.138869489577516	32.40811135256795	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9340000	-1834.6808922098398	-1839.3228091137387	4.641916903898903	-1839.3228091137387	0.059120982827496706	9.753316443091794	27.825535721919284	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9341000	-1836.8680084040882	-1840.8623965819954	3.994388177907191	-1840.8623965819954	0.0732934417534549	9.105787717100082	34.16719416984177	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9342000	-1834.6139896392042	-1838.1082267928568	3.4942371536525885	-1838.1082267928568	0.06062387491106634	8.60563669284548	42.09032434239513	17.479433846304186	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9343000	-1833.0278693514483	-1837.6163786499967	4.58850929854831	-1837.6163786499967	0.061276446784738786	10.262892139717714	18.399520109091885	22.398432828240743	0.3111327083757073	0.2584178543431024	0.15323831355613088	0.27721112372505785	
9344000	-1840.869673890247	-1846.1811632832857	5.311489393038833	-1846.1811632832857	0.04469392905276974	10.985872234208237	31.004288229208594	22.398432828240743	0.3111327083757073	0.2584178543431024	0.16078911855992872	0.26966031872126	
9345000	-1834.2276179992139	-1838.882394111036	4.654776111822329	-1838.882394111036	0.06545231468280766	9.327948604353006	11.253699077522027	14.22223967034746	0.3111327083757073	0.2584178543431024	0.16470188778468767	0.2657475494965011	
9346000	-1833.3150934635867	-1837.274181367435	3.9590879038483795	-1837.274181367435	0.06323530934816453	9.768086172338617	27.20994986556435	23.708651475873914	0.3161116138538449	0.25343894886496476	0.16470188778468767	0.2657475494965011	
9347000	-1834.3069815843855	-1837.2774583975643	2.9704768131788004	-1837.2774583975643	0.07027141393744651	8.779475081669037	34.51932094425167	23.708651475873914	0.3161116138538449	0.25343894886496476	0.16470188778468767	0.2657475494965011	
9348000	-1833.4565152936364	-1838.4718514227484	5.015336129112118	-1838.4718514227484	0.06129475937110951	10.141664629759685	19.425175316947467	17.598819152181434	0.3161116138538449	0.25343894886496476	0.16470188778468767	0.2657475494965011	
9349000	-1833.438712915491	-1838.0300988085824	4.591385893091381	-1838.0300988085824	0.07366735268566055	9.717714393738948	20.7302476273066	17.598819152181434	0.3161116138538449	0.25343894886496476	0.16470188778468767	0.2657475494965011	
9350000	-1837.561854692655	-1842.774612860467	5.212758167811961	-1842.774612860467	0.06195843908605868	10.339086668459528	21.883479274880152	17.598819152181434	0.3161116138538449	0.25343894886496476	0.16470188778468767	0.2657475494965011	
9351000	-1834.0265902354288	-1839.452977250772	5.4263870153430425	-1839.452977250772	0.0627323648115458	10.55271551599061	22.30106668735554	17.598819152181434	0.3463666055219667	0.25343894886496476	0.1344468961165659	0.2657475494965011	
9352000	-1833.9683309352906	-1837.636942037932	3.6686111026412895	-1837.636942037932	0.06522626743136707	8.794939603288856	41.27039339549484	17.598819152181434	0.3463666055219667	0.25343894886496476	0.1344468961165659	0.2657475494965011	
9353000	-1835.0202728950467	-1840.148134164592	5.127861269545328	-1840.148134164592	0.05114639545898912	10.254189770192895	38.52490593300078	17.598819152181434	0.3463666055219667	0.25343894886496476	0.1344468961165659	0.2657475494965011	
9354000	-1833.5775199613947	-1838.483596664003	4.9060767026082	-1838.483596664003	0.06322955551316266	10.216495215717414	28.722825391114032	19.119015165073854	0.3463666055219667	0.25343894886496476	0.1344468961165659	0.2657475494965011	
9355000	-1832.4476154109398	-1837.5971295857769	5.1495141748370745	-1837.5971295857769	0.06185780947326265	10.459932687946289	22.957515237540985	19.119015165073854	0.34158370889417033	0.2582218454927611	0.1344468961165659	0.2657475494965011	
9356000	-1835.5775126991532	-1840.0529695211492	4.475456821996082	-1840.0529695211492	0.06982064455981091	9.82752311865849	23.79171053237354	19.47551067870888	0.34158370889417033	0.2638062784583478	0.1344468961165659	0.2601631165309144	
9357000	-1841.8810064327965	-1844.8676863663911	2.9866799335945755	-1844.8676863663911	0.06107275860398347	9.21124826304197	29.24735221945098	28.109624613561653	0.34158370889417033	0.2638062784583478	0.1344468961165659	0.2601631165309144	
9358000	-1841.8728569585126	-1844.168046167439	2.2951892089262653	-1844.168046167439	0.08269352678662663	8.480305951680783	9.696427714677412	27.667772418278346	0.34158370889417033	0.2638062784583478	0.1344468961165659	0.2601631165309144	
9359000	-1841.5818115888867	-1844.464310738043	2.8824991491562084	-1844.464310738043	0.07479539284930875	9.067615891910727	15.144811478478992	27.667772418278346	0.34158370889417033	0.2638062784583478	0.1344468961165659	0.2601631165309144	
9360000	-1836.6011637828262	-1840.1456492951727	3.5444855123464603	-1840.1456492951727	0.06856775788907438	9.729602255100978	17.0878816686745	27.667772418278346	0.34158370889417033	0.2638062784583478	0.1344468961165659	0.2601631165309144	
9361000	-1834.2339596209295	-1837.8022157291782	3.5682561082488355	-1837.8022157291782	0.06707401097384572	9.753372851003354	16.563385056851615	27.667772418278346	0.34158370889417033	0.2573551117956837	0.14089806277923	0.2601631165309144	
9362000	-1835.03259497363	-1837.7761145731477	2.743519599517585	-1837.7761145731477	0.06257105791891138	8.928636342272103	39.41396221744928	27.667772418278346	0.3402788926303497	0.2573551117956837	0.14220287904305065	0.2601631165309144	
9363000	-1837.2638288212622	-1839.8004932547997	2.5366644335374833	-1839.8004932547997	0.07755017253850602	8.721781176292001	31.254659883488504	27.667772418278346	0.32353493487082335	0.2573551117956837	0.14220287904305065	0.27690707429044076	
9364000	-1837.463277636078	-1840.7918976075484	3.328619971470408	-1840.7918976075484	0.07750983412322894	9.513736714224926	13.514338789662197	27.667772418278346	0.32353493487082335	0.2573551117956837	0.14220287904305065	0.27690707429044076	
9365000	-1837.9614536044367	-1842.0842881327628	4.122834528326241	-1842.0842881327628	0.061946779224346014	10.307951271080759	30.94507612659502	27.667772418278346	0.32353493487082335	0.2545147738781353	0.14504321696059908	0.27690707429044076	
9366000	-1833.2205981399738	-1837.2475125517308	4.0269144117569535	-1837.2475125517308	0.0609560589426028	10.212031154511472	19.600728390642363	27.667772418278346	0.32353493487082335	0.2545147738781353	0.14504321696059908	0.27690707429044076	
9367000	-1834.853619167132	-1838.5152578282057	3.6616386610738596	-1838.5152578282057	0.06711591512012641	9.861061756092726	17.55398933507577	27.82740071067006	0.32353493487082335	0.26655286374403736	0.14504321696059908	0.2648689844245387	
9368000	-1834.133269115645	-1837.5566669802206	3.423397864575599	-1837.5566669802206	0.06675938804707077	9.622820959594465	26.882663759156554	27.82740071067006	0.32353493487082335	0.26655286374403736	0.16235352717737697	0.24755867420776081	
9369000	-1834.999301026088	-1838.529392383338	3.530091357249993	-1838.529392383338	0.07317350155214375	9.729514452268859	21.772932123856407	27.82740071067006	0.32353493487082335	0.26655286374403736	0.16235352717737697	0.24755867420776081	
9370000	-1836.9503482832947	-1842.72510039982	5.774752116525109	-1842.72510039982	0.06190105945997577	10.715485546482324	20.53803694875368	16.154941103743724	0.3271054592994786	0.26655286374403736	0.1587830027487217	0.24755867420776081	
9371000	-1834.2249775935545	-1839.5371502160228	5.312172622468241	-1839.5371502160228	0.055827599647820886	10.252906052425455	38.38964787173587	16.154941103743724	0.3271054592994786	0.26655286374403736	0.1587830027487217	0.24755867420776081	
9372000	-1834.4338948714478	-1839.3864000341127	4.952505162664874	-1839.3864000341127	0.06877631272946913	9.893238592622088	17.140590911011433	16.154941103743724	0.3271054592994786	0.26655286374403736	0.1587830027487217	0.24755867420776081	
9373000	-1833.0203322436025	-1838.5125241661385	5.492191922535913	-1838.5125241661385	0.061465437014352406	10.432925352493127	27.481365884827706	16.154941103743724	0.3271054592994786	0.26655286374403736	0.1587830027487217	0.24755867420776081	
9374000	-1833.5011379569855	-1839.0726418574793	5.571503900493752	-1839.0726418574793	0.05904686364806838	10.512237330450967	24.94469954561852	16.154941103743724	0.3274592936821692	0.25107552086834084	0.1587830027487217	0.26268218270076676	
9375000	-1835.3484601453117	-1839.6809940438263	4.332533898514649	-1839.6809940438263	0.05440498816097202	9.273267328471864	42.42287700923436	16.154941103743724	0.3274592936821692	0.25107552086834084	0.1587830027487217	0.26268218270076676	
9376000	-1832.3981937496037	-1838.1916803279782	5.793486578374438	-1838.1916803279782	0.0544676799834083	10.734220008331652	19.87360576662643	16.154941103743724	0.3274592936821692	0.25107552086834084	0.1587830027487217	0.26268218270076676	
9377000	-1833.34395015027	-1837.8833401299974	4.5393899797271935	-1837.8833401299974	0.06444027567359364	9.45890973537717	30.030961459360068	15.995400134608557	0.3274592936821692	0.26365138911323677	0.1462071345038258	0.26268218270076676	
9378000	-1834.885843501858	-1839.3167870994162	4.430943597558064	-1839.3167870994162	0.057047834260286985	10.42238152852432	28.069383839972673	25.572814979848488	0.34270067462390025	0.24841000817150574	0.1462071345038258	0.26268218270076676	
9379000	-1834.1489137592005	-1837.4658627783015	3.31694901910107	-1837.4658627783015	0.07046981892310852	9.308386950067327	32.23118533896094	25.572814979848488	0.34270067462390025	0.24841000817150574	0.1462071345038258	0.26268218270076676	
9380000	-1837.8452798862304	-1840.9322308000924	3.0869509138620757	-1840.9322308000924	0.06932378910191592	9.078388844828332	30.498728275860675	25.572814979848488	0.34270067462390025	0.23534037066530847	0.15927677201002308	0.26268218270076676	
9381000	-1834.236367420759	-1838.1529857509183	3.916618330159329	-1838.1529857509183	0.06798557752392946	9.908056261125585	24.403854538305055	25.572814979848488	0.3356765093644145	0.24042146022153557	0.16121984771328168	0.26268218270076676	
